"","ID","REGION","SUBREGION","COUNTRY","LOCATION","LAT","LON","MONTH","YEAR","DEPTH","SEVERITY_CODE","BLEACHING_SEVERITY","CORAL_FAMILY","CORAL_SPECIES","PERCENTAGE_AFFECTED","BLEACHING_DURATION","MORTALITY_CODE","MORTALITY","RECOVERY_CODE","RECOVERY","SURVEY_TYPE","SURVEY_AREA","WATER_TEMPERATURE","OTHER_FACTORS","REMARKS","SOURCE","REFERENCE_CODE","COUNTRY_CODE"
"4168",1505,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Moss Rf",-17.94583,146.79536,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4169",3070,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Muirhead Reef",-20.3755,150.7577,3,2002,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","GBRMPA Data 2002",NA,"AUS_GBR"
"4170",2775,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Munro Reef",-14.3177,144.7402,3,2002,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","GBRMPA Data 2002",NA,"AUS_GBR"
"4171",2790,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Murdoch Reef",-14.6143,144.9353,3,2002,"",1,"Low","","","","",NA,"",NA,"","","","","","","GBRMPA Data 2002",NA,"AUS_GBR"
"4172",2417,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Myrmidon Reef",-18.2683,147.3862,NA,1982,"",-1,"Severity Unknown","","","","",NA,"",NA,"","","","","","","GBRMPA  Historical Bleaching Database",0,"AUS_GBR"
"4173",2418,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Myrmidon Reef",-18.2683,147.3862,NA,1987,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","GBRMPA  Historical Bleaching Database",0,"AUS_GBR"
"4174",1520,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Myrmidon Rf",-18.2683,147.38618,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","","","Patchy low level bleaching","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4175",951,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Myrmidon Rf",-18.2683,147.38618,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","","","Patchy low level bleaching","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4176",3008,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Napier Reef",-19.8464,149.8959,3,2002,"",1,"Low","","","","",NA,"",NA,"","","","","","fluoros","GBRMPA Data 2002",NA,"AUS_GBR"
"4177",2895,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nathan Reef",-17.5241,146.5252,3,2002,"",2,"Medium","","","","",NA,"",NA,"","","","","","","GBRMPA Data 2002",NA,"AUS_GBR"
"4178",922,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nathan Rf, east side",-17.52563,146.52415,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4179",1491,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nathan Rf, east side",-17.52563,146.52415,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4180",1492,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nathan Rf, NW side",-17.52563,146.52415,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4181",923,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nathan Rf, NW side",-17.52563,146.52415,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4182",2920,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Needle Reef",-18.3586,147.2047,3,2002,"",2,"Medium","","","","",NA,"",NA,"","","","","","lots of white and fluoros","GBRMPA Data 2002",NA,"AUS_GBR"
"4183",3313,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nelly Bay",-20.083,148.525,3,2002,"",3,"HIGH","","","","",NA,"",NA,"","","","","","","GBRMPA Data 2002",NA,"AUS_GBR"
"4184",837,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nelly Bay",-19.167,146.85,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","Patches of pale coral","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4185",624,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nelly Bay",-19.1667,146.85,4,1998,"",3,"HIGH","","","","Jan-Apr",NA,"",NA,"","ground survey by 25 min scuba swim at 3 sites","","","","50-60%","Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60",0,"AUS_GBR"
"4186",1795,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nelly Bay",-19.167,146.85,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","Patches of pale coral","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4187",2610,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nelly Bay, Magnetic Island",-19.15,146.85,3,1998,"2-8m",1,"Low","","Millepora, Pocilloporid, Acropora","12-35%","",1,"2% at shallow area and 3% at deeper area",NA,"","belt transect with 6 replicate","","30C for 9 weeks, 31 for 4 weeks","","12% bleached at the deeper area, 30% bleached at the shallow area
Millepora and Pocilloporid severly affected. Acropora palifera highly susceptable. Tabular and areborescent Acropora high mortality. Montipora bimodal reponse.
Astreopora not severe","Marshall, P.A. and A.H. Baird, 2000  
Bleaching of corals on the Great Barrier Reef: differential susceptibilities among taxa. Coral Reefs 19(2):155-163",13092,"AUS_GBR"
"4188",2979,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Net Reef",-19.4948,149.048,3,2002,"",1,"Low","","","","",NA,"",NA,"","","","","","","GBRMPA Data 2002",NA,"AUS_GBR"
"4189",1645,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nicholson Is",-20.30833,149.09667,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","No bleaching","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4190",1076,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nicholson Is",-20.30833,149.09667,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","No bleaching","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4191",1979,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Nigger Head",-11.7982,142.93545,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4192",2745,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","Night Reef",-13.1837,143.5739,3,2002,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","GBRMPA Data 2002",NA,"AUS_GBR"
"4193",1680,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.702,150.18411,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4194",1686,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.81142,151.09171,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4195",1687,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.80308,151.15956,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4196",1688,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.8696,151.25301,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4197",1689,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.92941,151.24062,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4198",1690,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.85608,151.2996,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4199",1691,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.94281,151.31673,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4200",1692,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.97094,151.24914,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4201",1693,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.96317,151.35882,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4202",1694,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.96847,151.40112,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4203",1660,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.34349,150.13294,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4204",1661,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.35239,150.06805,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4205",1657,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.11981,150.01172,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4206",1658,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.19453,150.08101,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4207",1671,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.56024,149.92757,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4208",1664,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.40497,150.23624,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4209",1665,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.44947,150.23962,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4210",1590,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-19.75159,149.30523,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4211",1591,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-19.7621,149.365,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4212",1585,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-19.533,148.88111,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4213",1567,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-19.34187,148.63352,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","0.1","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4214",1568,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-19.3605,148.63598,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","0.1","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4215",1538,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-18.85719,147.89186,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","","","<2%","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4216",1506,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-17.99723,146.7745,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4217",1507,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-18.03984,146.78698,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4218",1500,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-17.74226,146.50177,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4219",1536,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-18.77666,147.87389,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","","","<2%","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4220",1534,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-18.73011,147.84347,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4221",1510,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-18.12376,146.76226,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4222",1511,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-18.13696,146.97108,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4223",1513,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-18.32435,146.7442,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","Fluoro corals??","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4224",1504,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-17.88724,146.58755,4,1998,"",3,"HIGH","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4225",1424,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-14.88333,145.55833,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4226",1419,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-14.91564,145.50973,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4227",1448,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-15.93704,145.39515,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4228",1449,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-15.99835,145.4376,4,1998,"",2,"Medium","","","","",NA,"",NA,"","","","","","Low cover and dirty water","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4229",1450,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-15.50475,145.61708,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4230",1451,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-15.55986,145.65024,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4231",1439,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-15.3192,145.63508,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4232",1440,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-15.3312,145.64581,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4233",1442,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-15.42858,145.61277,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4234",1443,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-15.46285,145.67509,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4235",1444,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-15.4867,145.65432,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4236",1458,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-16.06253,145.46531,4,1998,"",3,"HIGH","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4237",1682,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.93552,150.5383,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4238",1683,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-20.9779,150.52744,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4239",1696,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-21.0534,150.50832,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4240",1697,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-21.08415,150.45153,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4241",1698,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-21.12514,150.47991,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4242",1699,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-21.02871,150.92369,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4243",1700,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-21.04382,151.55729,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4244",1701,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-21.12607,151.07956,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4245",1702,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-21.1749,151.03707,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4246",1703,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-21.21424,151.01331,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4247",1704,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-21.25979,151.12916,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
"4248",1706,"Australia","Australia and Papua New Guinea","Torres Strait & Great Barrier Reef","No Name",-21.3448,151.28208,4,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","","Berkelmans & Oliver (1999)",NA,"AUS_GBR"
